date,Open,High,Low,Close,Adj Close,Volume
2004-01-23,26.870001,26.870001,26.870001,26.870001,19.758669,0
2004-01-26,27.170000,27.170000,27.170000,27.170000,19.979275,0
2004-01-27,26.910000,26.910000,26.910000,26.910000,19.788088,0
2004-01-28,26.530001,26.530001,26.530001,26.530001,19.508656,0
2004-01-29,26.610001,26.610001,26.610001,26.610001,19.567486,0
2004-01-30,26.570000,26.570000,26.570000,26.570000,19.538065,0
2004-02-02,26.650000,26.650000,26.650000,26.650000,19.596889,0
2004-02-03,26.639999,26.639999,26.639999,26.639999,19.589542,0
2004-02-04,26.379999,26.379999,26.379999,26.379999,19.398350,0
2004-02-05,26.440001,26.440001,26.440001,26.440001,19.442471,0
2004-02-06,26.820000,26.820000,26.820000,26.820000,19.721905,0
2004-02-09,26.790001,26.790001,26.790001,26.790001,19.699844,0
2004-02-10,26.950001,26.950001,26.950001,26.950001,19.817497,0
2004-02-11,27.219999,27.219999,27.219999,27.219999,20.016037,0
2004-02-12,27.100000,27.100000,27.100000,27.100000,19.927805,0
2004-02-13,26.940001,26.940001,26.940001,26.940001,19.810144,0
2004-02-17,27.209999,27.209999,27.209999,27.209999,20.008688,0
2004-02-18,27.100000,27.100000,27.100000,27.100000,19.927805,0
2004-02-19,26.950001,26.950001,26.950001,26.950001,19.817497,0
2004-02-20,26.870001,26.870001,26.870001,26.870001,19.758669,0
2004-02-23,26.740000,26.740000,26.740000,26.740000,19.663080,0
2004-02-24,26.709999,26.709999,26.709999,26.709999,19.641018,0
2004-02-25,26.850000,26.850000,26.850000,26.850000,19.743975,0
2004-02-26,26.930000,26.930000,26.930000,26.930000,19.802795,0
2004-02-27,26.950001,26.950001,26.950001,26.950001,19.817497,0
2004-03-01,27.240000,27.240000,27.240000,27.240000,20.030752,0
2004-03-02,27.080000,27.080000,27.080000,27.080000,19.913094,0
2004-03-03,27.120001,27.120001,27.120001,27.120001,19.942511,0
2004-03-04,27.240000,27.240000,27.240000,27.240000,20.030752,0
2004-03-05,27.299999,27.299999,27.299999,27.299999,20.074867,0
2004-03-08,27.080000,27.080000,27.080000,27.080000,19.913094,0
2004-03-09,26.900000,26.900000,26.900000,26.900000,19.780731,0
2004-03-10,26.500000,26.500000,26.500000,26.500000,19.486595,0
2004-03-11,26.120001,26.120001,26.120001,26.120001,19.207167,0
2004-03-12,26.480000,26.480000,26.480000,26.480000,19.471886,0
2004-03-15,26.070000,26.070000,26.070000,26.070000,19.170401,0
2004-03-16,26.180000,26.180000,26.180000,26.180000,19.251287,0
2004-03-17,26.510000,26.510000,26.510000,26.510000,19.493954,0
2004-03-18,26.469999,26.469999,26.469999,26.469999,19.464533,0
2004-03-19,26.200001,26.200001,26.200001,26.200001,19.324400,0
2004-03-22,25.840000,25.840000,25.840000,25.840000,19.058865,0
2004-03-23,25.820000,25.820000,25.820000,25.820000,19.044119,0
2004-03-24,25.740000,25.740000,25.740000,25.740000,18.985115,0
2004-03-25,26.180000,26.180000,26.180000,26.180000,19.309649,0
2004-03-26,26.090000,26.090000,26.090000,26.090000,19.243265,0
2004-03-29,26.440001,26.440001,26.440001,26.440001,19.501415,0
2004-03-30,26.570000,26.570000,26.570000,26.570000,19.597292,0
2004-03-31,26.580000,26.580000,26.580000,26.580000,19.604673,0
2004-04-01,26.750000,26.750000,26.750000,26.750000,19.730061,0
2004-04-02,26.980000,26.980000,26.980000,26.980000,19.899702,0
2004-04-05,27.160000,27.160000,27.160000,27.160000,20.032469,0
2004-04-06,27.070000,27.070000,27.070000,27.070000,19.966078,0
2004-04-07,26.940001,26.940001,26.940001,26.940001,19.870201,0
2004-04-08,26.900000,26.900000,26.900000,26.900000,19.840696,0
2004-04-12,27.010000,27.010000,27.010000,27.010000,19.921835,0
2004-04-13,26.610001,26.610001,26.610001,26.610001,19.626802,0
2004-04-14,26.559999,26.559999,26.559999,26.559999,19.589928,0
2004-04-15,26.559999,26.559999,26.559999,26.559999,19.589928,0
2004-04-16,26.690001,26.690001,26.690001,26.690001,19.685806,0
2004-04-19,26.750000,26.750000,26.750000,26.750000,19.730061,0
2004-04-20,26.330000,26.330000,26.330000,26.330000,19.420282,0
2004-04-21,26.490000,26.490000,26.490000,26.490000,19.538298,0
2004-04-22,26.879999,26.879999,26.879999,26.879999,19.825947,0
2004-04-23,26.870001,26.870001,26.870001,26.870001,19.818575,0
2004-04-26,26.770000,26.770000,26.770000,26.770000,19.744822,0
2004-04-27,26.820000,26.820000,26.820000,26.820000,19.781693,0
2004-04-28,26.430000,26.430000,26.430000,26.430000,19.494034,0
2004-04-29,26.190001,26.190001,26.190001,26.190001,19.317015,0
2004-04-30,26.020000,26.020000,26.020000,26.020000,19.191637,0
2004-05-03,26.250000,26.250000,26.250000,26.250000,19.361282,0
2004-05-04,26.309999,26.309999,26.309999,26.309999,19.405531,0
2004-05-05,26.370001,26.370001,26.370001,26.370001,19.449797,0
2004-05-06,26.160000,26.160000,26.160000,26.160000,19.294897,0
2004-05-07,25.760000,25.760000,25.760000,25.760000,18.999863,0
2004-05-10,25.430000,25.430000,25.430000,25.430000,18.756470,0
2004-05-11,25.680000,25.680000,25.680000,25.680000,18.940861,0
2004-05-12,25.709999,25.709999,25.709999,25.709999,18.962982,0
2004-05-13,25.690001,25.690001,25.690001,25.690001,18.948235,0
2004-05-14,25.650000,25.650000,25.650000,25.650000,18.918737,0
2004-05-17,25.370001,25.370001,25.370001,25.370001,18.712217,0
2004-05-18,25.570000,25.570000,25.570000,25.570000,18.859724,0
2004-05-19,25.510000,25.510000,25.510000,25.510000,18.815470,0
2004-05-20,25.530001,25.530001,25.530001,25.530001,18.830225,0
2004-05-21,25.639999,25.639999,25.639999,25.639999,18.911367,0
2004-05-24,25.719999,25.719999,25.719999,25.719999,18.970358,0
2004-05-25,26.150000,26.150000,26.150000,26.150000,19.287523,0
2004-05-26,26.230000,26.230000,26.230000,26.230000,19.346525,0
2004-05-27,26.360001,26.360001,26.360001,26.360001,19.442408,0
2004-05-28,26.370001,26.370001,26.370001,26.370001,19.449797,0
2004-06-01,26.400000,26.400000,26.400000,26.400000,19.471909,0
2004-06-02,26.490000,26.490000,26.490000,26.490000,19.538298,0
2004-06-03,26.250000,26.250000,26.250000,26.250000,19.361282,0
2004-06-04,26.400000,26.400000,26.400000,26.400000,19.471909,0
2004-06-07,26.820000,26.820000,26.820000,26.820000,19.781693,0
2004-06-08,26.850000,26.850000,26.850000,26.850000,19.803820,0
2004-06-09,26.580000,26.580000,26.580000,26.580000,19.604673,0
2004-06-10,26.670000,26.670000,26.670000,26.670000,19.671043,0
2004-06-14,26.389999,26.389999,26.389999,26.389999,19.464533,0
2004-06-15,26.590000,26.590000,26.590000,26.590000,19.612053,0
2004-06-16,26.629999,26.629999,26.629999,26.629999,19.641558,0
2004-06-17,26.600000,26.600000,26.600000,26.600000,19.619429,0
2004-06-18,26.660000,26.660000,26.660000,26.660000,19.730434,0
2004-06-21,26.549999,26.549999,26.549999,26.549999,19.649021,0
2004-06-22,26.650000,26.650000,26.650000,26.650000,19.723038,0
2004-06-23,26.889999,26.889999,26.889999,26.889999,19.900661,0
2004-06-24,26.830000,26.830000,26.830000,26.830000,19.856239,0
2004-06-25,26.670000,26.670000,26.670000,26.670000,19.737829,0
2004-06-28,26.629999,26.629999,26.629999,26.629999,19.708241,0
2004-06-29,26.700001,26.700001,26.700001,26.700001,19.760044,0
2004-06-30,26.830000,26.830000,26.830000,26.830000,19.856239,0
2004-07-01,26.559999,26.559999,26.559999,26.559999,19.656433,0
2004-07-02,26.490000,26.490000,26.490000,26.490000,19.604633,0
2004-07-06,26.250000,26.250000,26.250000,26.250000,19.427013,0
2004-07-07,26.299999,26.299999,26.299999,26.299999,19.464014,0
2004-07-08,26.049999,26.049999,26.049999,26.049999,19.278990,0
2004-07-09,26.129999,26.129999,26.129999,26.129999,19.338196,0
2004-07-12,26.139999,26.139999,26.139999,26.139999,19.345602,0
2004-07-13,26.160000,26.160000,26.160000,26.160000,19.360401,0
2004-07-14,26.080000,26.080000,26.080000,26.080000,19.301201,0
2004-07-15,26.010000,26.010000,26.010000,26.010000,19.249386,0
2004-07-16,25.870001,25.870001,25.870001,25.870001,19.145779,0
2004-07-19,25.850000,25.850000,25.850000,25.850000,19.130976,0
2004-07-20,26.059999,26.059999,26.059999,26.059999,19.286398,0
2004-07-21,25.670000,25.670000,25.670000,25.670000,18.997765,0
2004-07-22,25.700001,25.700001,25.700001,25.700001,19.019960,0
2004-07-23,25.440001,25.440001,25.440001,25.440001,18.827543,0
2004-07-26,25.340000,25.340000,25.340000,25.340000,18.753532,0
2004-07-27,25.620001,25.620001,25.620001,25.620001,18.960764,0
2004-07-28,25.600000,25.600000,25.600000,25.600000,18.945961,0
2004-07-29,25.770000,25.770000,25.770000,25.770000,19.071764,0
2004-07-30,25.809999,25.809999,25.809999,25.809999,19.101374,0
2004-08-02,25.910000,25.910000,25.910000,25.910000,19.175377,0
2004-08-03,25.730000,25.730000,25.730000,25.730000,19.042168,0
2004-08-04,25.680000,25.680000,25.680000,25.680000,19.005169,0
2004-08-05,25.260000,25.260000,25.260000,25.260000,18.694334,0
2004-08-06,24.860001,24.860001,24.860001,24.860001,18.398302,0
2004-08-09,24.879999,24.879999,24.879999,24.879999,18.413097,0
2004-08-10,25.219999,25.219999,25.219999,25.219999,18.664726,0
2004-08-11,25.139999,25.139999,25.139999,25.139999,18.605516,0
2004-08-12,24.840000,24.840000,24.840000,24.840000,18.383499,0
2004-08-13,24.870001,24.870001,24.870001,24.870001,18.405699,0
2004-08-16,25.219999,25.219999,25.219999,25.219999,18.664726,0
2004-08-17,25.299999,25.299999,25.299999,25.299999,18.723928,0
2004-08-18,25.639999,25.639999,25.639999,25.639999,18.975571,0
2004-08-19,25.540001,25.540001,25.540001,25.540001,18.901552,0
2004-08-20,25.750000,25.750000,25.750000,25.750000,19.056967,0
2004-08-23,25.670000,25.670000,25.670000,25.670000,18.997765,0
2004-08-24,25.690001,25.690001,25.690001,25.690001,19.012564,0
2004-08-25,25.900000,25.900000,25.900000,25.900000,19.167978,0
2004-08-26,25.889999,25.889999,25.889999,25.889999,19.160576,0
2004-08-27,25.969999,25.969999,25.969999,25.969999,19.219782,0
2004-08-30,25.760000,25.760000,25.760000,25.760000,19.064369,0
2004-08-31,25.889999,25.889999,25.889999,25.889999,19.160576,0
2004-09-01,25.969999,25.969999,25.969999,25.969999,19.219782,0
2004-09-02,26.250000,26.250000,26.250000,26.250000,19.427013,0
2004-09-03,26.139999,26.139999,26.139999,26.139999,19.345602,0
2004-09-07,26.330000,26.330000,26.330000,26.330000,19.486214,0
2004-09-08,26.209999,26.209999,26.209999,26.209999,19.397408,0
2004-09-09,26.290001,26.290001,26.290001,26.290001,19.456612,0
2004-09-10,26.430000,26.430000,26.430000,26.430000,19.560215,0
2004-09-13,26.500000,26.500000,26.500000,26.500000,19.612020,0
2004-09-14,26.540001,26.540001,26.540001,26.540001,19.641624,0
2004-09-15,26.379999,26.379999,26.379999,26.379999,19.523211,0
2004-09-16,26.480000,26.480000,26.480000,26.480000,19.597219,0
2004-09-17,26.570000,26.570000,26.570000,26.570000,19.663828,0
2004-09-20,26.430000,26.430000,26.430000,26.430000,19.560215,0
2004-09-21,26.610001,26.610001,26.610001,26.610001,19.693432,0
2004-09-22,26.250000,26.250000,26.250000,26.250000,19.427013,0
2004-09-23,26.150000,26.150000,26.150000,26.150000,19.353004,0
2004-09-24,26.110001,26.110001,26.110001,26.110001,19.390127,0
2004-09-27,25.930000,25.930000,25.930000,25.930000,19.256453,0
2004-09-28,26.100000,26.100000,26.100000,26.100000,19.382706,0
2004-09-29,26.230000,26.230000,26.230000,26.230000,19.479244,0
2004-09-30,26.250000,26.250000,26.250000,26.250000,19.494097,0
2004-10-01,26.650000,26.650000,26.650000,26.650000,19.791145,0
2004-10-04,26.750000,26.750000,26.750000,26.750000,19.865423,0
2004-10-05,26.719999,26.719999,26.719999,26.719999,19.843136,0
2004-10-06,26.910000,26.910000,26.910000,26.910000,19.984236,0
2004-10-07,26.629999,26.629999,26.629999,26.629999,19.776306,0
2004-10-08,26.430000,26.430000,26.430000,26.430000,19.627766,0
2004-10-11,26.480000,26.480000,26.480000,26.480000,19.664906,0
2004-10-12,26.420000,26.420000,26.420000,26.420000,19.620344,0
2004-10-13,26.230000,26.230000,26.230000,26.230000,19.479244,0
2004-10-14,26.000000,26.000000,26.000000,26.000000,19.308437,0
2004-10-15,26.120001,26.120001,26.120001,26.120001,19.397552,0
2004-10-18,26.260000,26.260000,26.260000,26.260000,19.501520,0
2004-10-19,26.020000,26.020000,26.020000,26.020000,19.323298,0
2004-10-20,26.049999,26.049999,26.049999,26.049999,19.345573,0
2004-10-21,26.160000,26.160000,26.160000,26.160000,19.427261,0
2004-10-22,25.910000,25.910000,25.910000,25.910000,19.241596,0
2004-10-25,25.910000,25.910000,25.910000,25.910000,19.241596,0
2004-10-26,26.260000,26.260000,26.260000,26.260000,19.501520,0
2004-10-27,26.610001,26.610001,26.610001,26.610001,19.761446,0
2004-10-28,26.650000,26.650000,26.650000,26.650000,19.791145,0
2004-10-29,26.690001,26.690001,26.690001,26.690001,19.820854,0
2004-11-01,26.719999,26.719999,26.719999,26.719999,19.843136,0
2004-11-02,26.709999,26.709999,26.709999,26.709999,19.835711,0
2004-11-03,27.030001,27.030001,27.030001,27.030001,20.073357,0
2004-11-04,27.430000,27.430000,27.430000,27.430000,20.370399,0
2004-11-05,27.520000,27.520000,27.520000,27.520000,20.437241,0
2004-11-08,27.490000,27.490000,27.490000,27.490000,20.414968,0
2004-11-09,27.500000,27.500000,27.500000,27.500000,20.422390,0
2004-11-10,27.510000,27.510000,27.510000,27.510000,20.429813,0
2004-11-11,27.770000,27.770000,27.770000,27.770000,20.622900,0
2004-11-12,28.030001,28.030001,28.030001,28.030001,20.815989,0
2004-11-15,28.040001,28.040001,28.040001,28.040001,20.823402,0
2004-11-16,27.850000,27.850000,27.850000,27.850000,20.682306,0
2004-11-17,28.010000,28.010000,28.010000,28.010000,20.801132,0
2004-11-18,28.030001,28.030001,28.030001,28.030001,20.815989,0
2004-11-19,27.719999,27.719999,27.719999,27.719999,20.585770,0
2004-11-22,27.889999,27.889999,27.889999,27.889999,20.712019,0
2004-11-23,27.920000,27.920000,27.920000,27.920000,20.734295,0
2004-11-24,28.059999,28.059999,28.059999,28.059999,20.838264,0
2004-11-26,28.100000,28.100000,28.100000,28.100000,20.867975,0
2004-11-29,28.040001,28.040001,28.040001,28.040001,20.823402,0
2004-11-30,27.940001,27.940001,27.940001,27.940001,20.749153,0
2004-12-01,28.350000,28.350000,28.350000,28.350000,21.053627,0
2004-12-02,28.330000,28.330000,28.330000,28.330000,21.038776,0
2004-12-03,28.350000,28.350000,28.350000,28.350000,21.053627,0
2004-12-06,28.320000,28.320000,28.320000,28.320000,21.031349,0
2004-12-07,27.980000,27.980000,27.980000,27.980000,20.778843,0
2004-12-08,28.120001,28.120001,28.120001,28.120001,20.882822,0
2004-12-09,28.250000,28.250000,28.250000,28.250000,20.979361,0
2004-12-10,28.250000,28.250000,28.250000,28.250000,20.979361,0
2004-12-13,28.490000,28.490000,28.490000,28.490000,21.157598,0
2004-12-14,28.629999,28.629999,28.629999,28.629999,21.261562,0
2004-12-15,28.719999,28.719999,28.719999,28.719999,21.328396,0
2004-12-16,28.639999,28.639999,28.639999,28.639999,21.268995,0
2004-12-17,28.480000,28.480000,28.480000,28.480000,21.150175,0
2004-12-20,28.459999,28.459999,28.459999,28.459999,21.135313,0
2004-12-21,28.730000,28.730000,28.730000,28.730000,21.335827,0
2004-12-22,28.840000,28.840000,28.840000,28.840000,21.417513,0
2004-12-23,28.680000,28.680000,28.680000,28.680000,21.436199,0
2004-12-27,28.549999,28.549999,28.549999,28.549999,21.339035,0
2004-12-28,28.790001,28.790001,28.790001,28.790001,21.518417,0
2004-12-29,28.799999,28.799999,28.799999,28.799999,21.525885,0
2004-12-30,28.809999,28.809999,28.809999,28.809999,21.533371,0
2004-12-31,28.770000,28.770000,28.770000,28.770000,21.503466,0
2005-01-03,28.490000,28.490000,28.490000,28.490000,21.294195,0
2005-01-04,28.120001,28.120001,28.120001,28.120001,21.017645,0
2005-01-05,27.959999,27.959999,27.959999,27.959999,20.898052,0
2005-01-06,28.059999,28.059999,28.059999,28.059999,20.972792,0
2005-01-07,28.000000,28.000000,28.000000,28.000000,20.927950,0
2005-01-10,28.120001,28.120001,28.120001,28.120001,21.017645,0
2005-01-11,27.930000,27.930000,27.930000,27.930000,20.875628,0
2005-01-12,28.030001,28.030001,28.030001,28.030001,20.950384,0
2005-01-13,27.830000,27.830000,27.830000,27.830000,20.800890,0
2005-01-14,28.020000,28.020000,28.020000,28.020000,20.942900,0
2005-01-18,28.290001,28.290001,28.290001,28.290001,21.144709,0
2005-01-19,28.030001,28.030001,28.030001,28.030001,20.950384,0
2005-01-20,27.820000,27.820000,27.820000,27.820000,20.793419,0
2005-01-21,27.670000,27.670000,27.670000,27.670000,20.681303,0
2005-01-24,27.530001,27.530001,27.530001,27.530001,20.576664,0
2005-01-25,27.610001,27.610001,27.610001,27.610001,20.636457,0
2005-01-26,27.790001,27.790001,27.790001,27.790001,20.770988,0
2005-01-27,27.809999,27.809999,27.809999,27.809999,20.785946,0
2005-01-28,27.730000,27.730000,27.730000,27.730000,20.726141,0
2005-01-31,28.000000,28.000000,28.000000,28.000000,20.927950,0
2005-02-01,28.190001,28.190001,28.190001,28.190001,21.069965,0
2005-02-02,28.299999,28.299999,28.299999,28.299999,21.152174,0
2005-02-03,28.230000,28.230000,28.230000,28.230000,21.099854,0
2005-02-04,28.549999,28.549999,28.549999,28.549999,21.339035,0
2005-02-07,28.510000,28.510000,28.510000,28.510000,21.309137,0
2005-02-08,28.540001,28.540001,28.540001,28.540001,21.331572,0
2005-02-09,28.270000,28.270000,28.270000,28.270000,21.129755,0
2005-02-10,28.370001,28.370001,28.370001,28.370001,21.204500,0
2005-02-11,28.590000,28.590000,28.590000,28.590000,21.368938,0
2005-02-14,28.620001,28.620001,28.620001,28.620001,21.391356,0
2005-02-15,28.700001,28.700001,28.700001,28.700001,21.451155,0
2005-02-16,28.740000,28.740000,28.740000,28.740000,21.481043,0
2005-02-17,28.510000,28.510000,28.510000,28.510000,21.309137,0
2005-02-18,28.520000,28.520000,28.520000,28.520000,21.316610,0
2005-02-22,28.090000,28.090000,28.090000,28.090000,20.995218,0
2005-02-23,28.240000,28.240000,28.240000,28.240000,21.107328,0
2005-02-24,28.469999,28.469999,28.469999,28.469999,21.279243,0
2005-02-25,28.750000,28.750000,28.750000,28.750000,21.488520,0
2005-02-28,28.580000,28.580000,28.580000,28.580000,21.361458,0
2005-03-01,28.750000,28.750000,28.750000,28.750000,21.488520,0
2005-03-02,28.750000,28.750000,28.750000,28.750000,21.488520,0
2005-03-03,28.750000,28.750000,28.750000,28.750000,21.488520,0
2005-03-04,29.020000,29.020000,29.020000,29.020000,21.690329,0
2005-03-07,29.100000,29.100000,29.100000,29.100000,21.750122,0
2005-03-08,28.940001,28.940001,28.940001,28.940001,21.630524,0
2005-03-09,28.650000,28.650000,28.650000,28.650000,21.413776,0
2005-03-10,28.660000,28.660000,28.660000,28.660000,21.421251,0
2005-03-11,28.500000,28.500000,28.500000,28.500000,21.301662,0
2005-03-14,28.680000,28.680000,28.680000,28.680000,21.436199,0
2005-03-15,28.490000,28.490000,28.490000,28.490000,21.294195,0
2005-03-16,28.260000,28.260000,28.260000,28.260000,21.122286,0
2005-03-17,28.320000,28.320000,28.320000,28.320000,21.167128,0
2005-03-18,28.280001,28.280001,28.280001,28.280001,21.137224,0
2005-03-21,28.170000,28.170000,28.170000,28.170000,21.055019,0
2005-03-22,27.920000,27.920000,27.920000,27.920000,20.868155,0
2005-03-23,27.780001,27.780001,27.780001,27.780001,20.838154,0
2005-03-24,27.780001,27.780001,27.780001,27.780001,20.838154,0
2005-03-28,27.830000,27.830000,27.830000,27.830000,20.875656,0
2005-03-29,27.590000,27.590000,27.590000,27.590000,20.695637,0
2005-03-30,27.969999,27.969999,27.969999,27.969999,20.980671,0
2005-03-31,27.980000,27.980000,27.980000,27.980000,20.988174,0
2005-04-01,27.809999,27.809999,27.809999,27.809999,20.860655,0
2005-04-04,27.889999,27.889999,27.889999,27.889999,20.920666,0
2005-04-05,28.000000,28.000000,28.000000,28.000000,21.003180,0
2005-04-06,28.070000,28.070000,28.070000,28.070000,21.055683,0
2005-04-07,28.230000,28.230000,28.230000,28.230000,21.175697,0
2005-04-08,27.980000,27.980000,27.980000,27.980000,20.988174,0
2005-04-11,27.959999,27.959999,27.959999,27.959999,20.973171,0
2005-04-12,28.120001,28.120001,28.120001,28.120001,21.093189,0
2005-04-13,27.780001,27.780001,27.780001,27.780001,20.838154,0
2005-04-14,27.480000,27.480000,27.480000,27.480000,20.613121,0
2005-04-15,27.049999,27.049999,27.049999,27.049999,20.290573,0
2005-04-18,27.139999,27.139999,27.139999,27.139999,20.358078,0
2005-04-19,27.340000,27.340000,27.340000,27.340000,20.508108,0
2005-04-20,26.980000,26.980000,26.980000,26.980000,20.238064,0
2005-04-21,27.490000,27.490000,27.490000,27.490000,20.620628,0
2005-04-22,27.270000,27.270000,27.270000,27.270000,20.455589,0
2005-04-25,27.530001,27.530001,27.530001,27.530001,20.650629,0
2005-04-26,27.280001,27.280001,27.280001,27.280001,20.463099,0
2005-04-27,27.360001,27.360001,27.360001,27.360001,20.523106,0
2005-04-28,27.030001,27.030001,27.030001,27.030001,20.275570,0
2005-04-29,27.330000,27.330000,27.330000,27.330000,20.500601,0
2005-05-02,27.469999,27.469999,27.469999,27.469999,20.605619,0
2005-05-03,27.440001,27.440001,27.440001,27.440001,20.583115,0
2005-05-04,27.799999,27.799999,27.799999,27.799999,20.853151,0
2005-05-05,27.750000,27.750000,27.750000,27.750000,20.815651,0
2005-05-06,27.740000,27.740000,27.740000,27.740000,20.808147,0
2005-05-09,27.920000,27.920000,27.920000,27.920000,20.943165,0
2005-05-10,27.639999,27.639999,27.639999,27.639999,20.733139,0
2005-05-11,27.760000,27.760000,27.760000,27.760000,20.823154,0
2005-05-12,27.469999,27.469999,27.469999,27.469999,20.605619,0
2005-05-13,27.330000,27.330000,27.330000,27.330000,20.500601,0
2005-05-16,27.620001,27.620001,27.620001,27.620001,20.718140,0
2005-05-17,27.820000,27.820000,27.820000,27.820000,20.868156,0
2005-05-18,28.129999,28.129999,28.129999,28.129999,21.100681,0
2005-05-19,28.270000,28.270000,28.270000,28.270000,21.205709,0
2005-05-20,28.240000,28.240000,28.240000,28.240000,21.183205,0
2005-05-23,28.350000,28.350000,28.350000,28.350000,21.265722,0
2005-05-24,28.360001,28.360001,28.360001,28.360001,21.273207,0
2005-05-25,28.240000,28.240000,28.240000,28.240000,21.183205,0
2005-05-26,28.440001,28.440001,28.440001,28.440001,21.333233,0
2005-05-27,28.490000,28.490000,28.490000,28.490000,21.370737,0
2005-05-31,28.360001,28.360001,28.360001,28.360001,21.273207,0
2005-06-01,28.620001,28.620001,28.620001,28.620001,21.468246,0
2005-06-02,28.680000,28.680000,28.680000,28.680000,21.513256,0
2005-06-03,28.500000,28.500000,28.500000,28.500000,21.378239,0
2005-06-06,28.549999,28.549999,28.549999,28.549999,21.415741,0
2005-06-07,28.549999,28.549999,28.549999,28.549999,21.415741,0
2005-06-08,28.480000,28.480000,28.480000,28.480000,21.363239,0
2005-06-09,28.639999,28.639999,28.639999,28.639999,21.483250,0
2005-06-10,28.590000,28.590000,28.590000,28.590000,21.445745,0
2005-06-13,28.670000,28.670000,28.670000,28.670000,21.505756,0
2005-06-14,28.760000,28.760000,28.760000,28.760000,21.573275,0
2005-06-15,28.830000,28.830000,28.830000,28.830000,21.625774,0
2005-06-16,28.969999,28.969999,28.969999,28.969999,21.730787,0
2005-06-17,29.090000,29.090000,29.090000,29.090000,21.820810,0
2005-06-20,29.070000,29.070000,29.070000,29.070000,21.805798,0
2005-06-21,29.010000,29.010000,29.010000,29.010000,21.760788,0
2005-06-22,29.030001,29.030001,29.030001,29.030001,21.775791,0
2005-06-23,28.730000,28.730000,28.730000,28.730000,21.550760,0
2005-06-24,28.420000,28.420000,28.420000,28.420000,21.385220,0
2005-06-27,28.410000,28.410000,28.410000,28.410000,21.377695,0
2005-06-28,28.700001,28.700001,28.700001,28.700001,21.595915,0
2005-06-29,28.670000,28.670000,28.670000,28.670000,21.573339,0
2005-06-30,28.500000,28.500000,28.500000,28.500000,21.445412,0
2005-07-01,28.590000,28.590000,28.590000,28.590000,21.513144,0
2005-07-05,28.860001,28.860001,28.860001,28.860001,21.716301,0
2005-07-06,28.650000,28.650000,28.650000,28.650000,21.558285,0
2005-07-07,28.719999,28.719999,28.719999,28.719999,21.610962,0
2005-07-08,29.070000,29.070000,29.070000,29.070000,21.874325,0
2005-07-11,29.270000,29.270000,29.270000,29.270000,22.024822,0
2005-07-12,29.340000,29.340000,29.340000,29.340000,22.077494,0
2005-07-13,29.340000,29.340000,29.340000,29.340000,22.077494,0
2005-07-14,29.370001,29.370001,29.370001,29.370001,22.100071,0
2005-07-15,29.410000,29.410000,29.410000,29.410000,22.130169,0
2005-07-18,29.260000,29.260000,29.260000,29.260000,22.017298,0
2005-07-19,29.490000,29.490000,29.490000,29.490000,22.190361,0
2005-07-20,29.650000,29.650000,29.650000,29.650000,22.310760,0
2005-07-21,29.420000,29.420000,29.420000,29.420000,22.137691,0
2005-07-22,29.610001,29.610001,29.610001,29.610001,22.280657,0
2005-07-25,29.480000,29.480000,29.480000,29.480000,22.182838,0
2005-07-26,29.549999,29.549999,29.549999,29.549999,22.235514,0
2005-07-27,29.670000,29.670000,29.670000,29.670000,22.325809,0
2005-07-28,29.870001,29.870001,29.870001,29.870001,22.476295,0
2005-07-29,29.670000,29.670000,29.670000,29.670000,22.325809,0
2005-08-01,29.719999,29.719999,29.719999,29.719999,22.363428,0
2005-08-02,29.920000,29.920000,29.920000,29.920000,22.513924,0
2005-08-03,29.920000,29.920000,29.920000,29.920000,22.513924,0
2005-08-04,29.680000,29.680000,29.680000,29.680000,22.333328,0
2005-08-05,29.420000,29.420000,29.420000,29.420000,22.137691,0
2005-08-08,29.320000,29.320000,29.320000,29.320000,22.062437,0
2005-08-09,29.490000,29.490000,29.490000,29.490000,22.190361,0
2005-08-10,29.459999,29.459999,29.459999,29.459999,22.167788,0
2005-08-11,29.680000,29.680000,29.680000,29.680000,22.333328,0
2005-08-12,29.510000,29.510000,29.510000,29.510000,22.205408,0
2005-08-15,29.610001,29.610001,29.610001,29.610001,22.280657,0
2005-08-16,29.260000,29.260000,29.260000,29.260000,22.017298,0
2005-08-17,29.270000,29.270000,29.270000,29.270000,22.024822,0
2005-08-18,29.230000,29.230000,29.230000,29.230000,21.994722,0
2005-08-19,29.260000,29.260000,29.260000,29.260000,22.017298,0
2005-08-22,29.320000,29.320000,29.320000,29.320000,22.062437,0
2005-08-23,29.240000,29.240000,29.240000,29.240000,22.002245,0
2005-08-24,29.080000,29.080000,29.080000,29.080000,21.881847,0
2005-08-25,29.150000,29.150000,29.150000,29.150000,21.934528,0
2005-08-26,28.950001,28.950001,28.950001,28.950001,21.784035,0
2005-08-29,29.139999,29.139999,29.139999,29.139999,21.926998,0
2005-08-30,29.059999,29.059999,29.059999,29.059999,21.866800,0
2005-08-31,29.400000,29.400000,29.400000,29.400000,22.122639,0
2005-09-01,29.440001,29.440001,29.440001,29.440001,22.152735,0
2005-09-02,29.330000,29.330000,29.330000,29.330000,22.069965,0
2005-09-06,29.700001,29.700001,29.700001,29.700001,22.348377,0
2005-09-07,29.790001,29.790001,29.790001,29.790001,22.416103,0
2005-09-08,29.670000,29.670000,29.670000,29.670000,22.325809,0
